"","LFID","SHOTNUMBER","TIME","GLON","GLAT","ZG","HLON","HLAT","ZH","TLON","TLAT","ZT","RH10","RH15","RH20","RH25","RH30","RH35","RH40","RH45","RH50","RH55","RH60","RH65","RH70","RH75","RH80","RH85","RH90","RH95","RH96","RH97","RH98","RH99","RH100","AZIMUTH","INCIDENTANGLE","RANGE","COMPLEXITY","SENSITIVITY","CHANNEL_ZT","CHANNEL_ZG","CHANNEL_RH","FID","plotID","pointID","mOrder","country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotSize","plotDim","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","coordSrc","date","gpsLogs","plotPdop","plotHdop","appMods","module","plot","plotEdge","Shape__Are","Shape__Len","GlobalID","filename","sensor"
"22406",1958686797,95421541,85452.03875,-147.497519,65.154211,235.41,212.502481,65.154211,235.41,212.502482,65.15421,240.35,-1.09,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.86,1.16,1.61,2.21,2.36,2.66,2.96,3.71,4.94,347.77,1.839,12514.5,0.215,0.978,1,1,1,1784,"BONA_083","41",15001,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154212,-147.49758,"WGS84","6N",476671.319,7225733.304,0.1,225.69,0.1,224.83,226.07,0,0,"shrubScrub","Histosols","Geo 7X","20160519",306,2.5,1.2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","15001T",40,9030.5,380.115967178468,"95d21e35-e29a-4377-a522-46bba84d7f42","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"22407",1958686797,95421542,85452.039,-147.497966,65.154254,235.89,212.502034,65.154254,235.89,212.502034,65.154253,239.59,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.67,1.27,1.42,1.72,2.02,2.47,3.71,345.05,1.883,12514.35,0.195,0.979,1,1,1,1784,"BONA_083","41",15001,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154212,-147.49758,"WGS84","6N",476671.319,7225733.304,0.1,225.69,0.1,224.83,226.07,0,0,"shrubScrub","Histosols","Geo 7X","20160519",306,2.5,1.2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","15001T",40,9030.5,380.115967178468,"95d21e35-e29a-4377-a522-46bba84d7f42","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"22408",1958686797,95421543,85452.03925,-147.497779,65.154283,235.67,212.502221,65.154283,235.67,212.502222,65.154282,241.06,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.56,0.86,1.46,2.51,2.81,3.11,3.71,4.31,5.39,346.34,1.887,12515.1,0.274,0.978,1,1,1,1784,"BONA_083","41",15001,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154212,-147.49758,"WGS84","6N",476671.319,7225733.304,0.1,225.69,0.1,224.83,226.07,0,0,"shrubScrub","Histosols","Geo 7X","20160519",306,2.5,1.2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","15001T",40,9030.5,380.115967178468,"95d21e35-e29a-4377-a522-46bba84d7f42","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"22409",1958686797,95421544,85452.0395,-147.497602,65.154311,235.41,212.502398,65.154311,235.41,212.502398,65.15431,237.54,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.75,0.9,2.13,347.55,1.892,12515.4,0.128,0.975,1,1,1,1784,"BONA_083","41",15001,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154212,-147.49758,"WGS84","6N",476671.319,7225733.304,0.1,225.69,0.1,224.83,226.07,0,0,"shrubScrub","Histosols","Geo 7X","20160519",306,2.5,1.2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","15001T",40,9030.5,380.115967178468,"95d21e35-e29a-4377-a522-46bba84d7f42","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"22411",1958686797,95421546,85452.04,-147.497876,65.154378,235.77,212.502124,65.154378,235.77,212.502124,65.154377,239.48,-1.05,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.75,1.05,1.65,1.8,2.1,2.4,2.7,3.71,346.05,1.939,12515.1,0.176,0.979,1,1,1,1784,"BONA_083","41",15001,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154212,-147.49758,"WGS84","6N",476671.319,7225733.304,0.1,225.69,0.1,224.83,226.07,0,0,"shrubScrub","Histosols","Geo 7X","20160519",306,2.5,1.2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","15001T",40,9030.5,380.115967178468,"95d21e35-e29a-4377-a522-46bba84d7f42","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"22812",1958686797,95421947,85452.14025,-147.497292,65.154366,235.37,212.502708,65.154366,235.37,212.502709,65.154365,239.94,-1.05,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,1.2,2.25,2.55,2.85,3.15,3.45,4.57,346.45,1.887,12514.8,0.311,0.976,1,1,1,1784,"BONA_083","41",15001,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154212,-147.49758,"WGS84","6N",476671.319,7225733.304,0.1,225.69,0.1,224.83,226.07,0,0,"shrubScrub","Histosols","Geo 7X","20160519",306,2.5,1.2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","15001T",40,9030.5,380.115967178468,"95d21e35-e29a-4377-a522-46bba84d7f42","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"22815",1958686797,95421950,85452.141,-147.497218,65.154265,235.13,212.502782,65.154265,235.13,212.502783,65.154265,237.94,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.3,0.3,0.45,0.75,0.75,0.9,1.2,1.65,2.81,346.54,1.833,12514.95,0.096,0.98,1,1,1,1784,"BONA_083","41",15001,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154212,-147.49758,"WGS84","6N",476671.319,7225733.304,0.1,225.69,0.1,224.83,226.07,0,0,"shrubScrub","Histosols","Geo 7X","20160519",306,2.5,1.2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","15001T",40,9030.5,380.115967178468,"95d21e35-e29a-4377-a522-46bba84d7f42","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"12479",1958686797,95411614,85449.55698,-147.509961,65.153784,248.7,212.49004,65.153783,253.19,212.49004,65.153781,256,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,1.01,2.81,4.01,4.9,5.05,5.35,5.65,6.1,7.3,347.35,2.666,12509.07,0.392,0.977,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"12481",1958686797,95411616,85449.55748,-147.510057,65.153657,247.9,212.489944,65.153656,251.79,212.489944,65.153655,253.25,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,2.02,2.62,3.22,3.67,4.27,5.35,346.58,2.607,12508.48,0.15,0.978,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"12482",1958686797,95411617,85449.55773,-147.50987,65.153686,247.96,212.49013,65.153686,247.96,212.490131,65.153684,253.09,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.64,1.98,2.28,2.73,3.18,3.78,5.13,347.51,2.613,12508.62,0.148,0.975,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"12484",1958686797,95411619,85449.55823,-147.509975,65.15356,247.18,212.490027,65.153559,251.97,212.490027,65.153558,252.75,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.64,1.83,2.13,2.58,3.48,4.53,5.58,346.69,2.555,12509.68,0.131,0.978,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"12485",1958686797,95411620,85449.55848,-147.509798,65.153588,246.95,212.490202,65.153587,249.68,212.490203,65.153586,252.56,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,1.12,2.77,3.22,3.52,3.97,4.57,5.62,347.58,2.56,12508.78,0.123,0.978,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"12487",1958686797,95411622,85449.55898,-147.509885,65.153462,245.74,212.490116,65.153461,248.81,212.490117,65.153459,253.53,-1.09,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.41,0.56,1.91,3.71,4.16,4.6,5.2,6.4,7.79,346.84,2.502,12510.43,0.141,0.976,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"12488",1958686797,95411623,85449.55923,-147.509708,65.15349,245.52,212.490293,65.153488,249.64,212.490293,65.153487,252.33,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.31,3.71,4.01,4.46,5.05,5.8,6.81,347.75,2.507,12511.03,0.153,0.978,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"13476",1958686797,95412611,85449.80623,-147.509375,65.15371,247.35,212.490627,65.153708,254.42,212.490627,65.153707,255.36,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.56,1.31,3.86,4.75,5.5,6.4,7,8.01,343.98,2.56,12509.08,0.178,0.975,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"13479",1958686797,95412614,85449.80698,-147.509456,65.153807,248.31,212.490544,65.153806,251.52,212.490545,65.153805,253.55,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.9,1.5,2.25,2.99,3.89,5.24,343.89,2.613,12508.33,0.143,0.98,1,1,1,1785,"BONA_070","41",153,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.153632,-147.509712,"WGS84","6N",476102.033,7225673.233,0.1,237.66,0.1,235.97,239.45,3.03,316,"evergreenForest","Histosols","Geo 7X","20160518",123,2.3,1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","T","153T",40,9030.109375,380.107555900089,"a48b98f9-1df6-48db-8405-66597c550ec2","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"24032",1958686797,95423167,85452.44526,-147.497315,65.156798,243.01,212.502685,65.156796,245.6,212.502686,65.156796,246.23,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.64,0.64,0.79,1.09,1.98,3.22,345.72,3.043,12517.29,0.131,0.977,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"24034",1958686797,95423169,85452.44576,-147.497416,65.156667,242.74,212.502584,65.156667,242.74,212.502585,65.156666,245.36,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.67,0.67,0.82,0.97,1.57,2.62,344.99,2.984,12517.6,0.148,0.973,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"24035",1958686797,95423170,85452.44601,-147.497228,65.156696,242.64,212.502772,65.156696,242.64,212.502773,65.156695,245.74,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.82,1.12,1.42,2.02,3.11,345.8,2.988,12518.2,0.173,0.98,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"24037",1958686797,95423172,85452.44651,-147.497324,65.156569,242.58,212.502676,65.156569,242.58,212.502677,65.156567,246.17,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.16,1.31,1.76,2.06,2.51,3.59,345.09,2.931,12517,0.169,0.979,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"24038",1958686797,95423173,85452.44676,-147.497136,65.156598,242.7,212.502865,65.156596,246.66,212.502865,65.156595,247.97,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.67,1.87,2.32,3.07,3.67,4.27,5.28,345.92,2.935,12517.15,0.079,0.973,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"24040",1958686797,95423175,85452.44726,-147.497241,65.156472,242.21,212.502759,65.156472,242.21,212.50276,65.15647,246.1,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.64,1.09,1.38,1.68,2.28,2.73,3.89,345.16,2.878,12516.41,0.161,0.977,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"24041",1958686797,95423176,85452.44751,-147.497064,65.156499,242.15,212.502936,65.156499,242.15,212.502937,65.156498,244.32,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.64,0.79,1.09,2.17,345.96,2.882,12516.86,0.128,0.976,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"25035",1958686797,95424170,85452.69601,-147.496643,65.15665,242.23,212.503357,65.15665,242.23,212.503358,65.156649,244.21,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.64,0.64,0.79,1.98,342.82,2.9,12516.85,0.157,0.977,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"25038",1958686797,95424173,85452.69676,-147.49673,65.156749,242.52,212.50327,65.156749,242.52,212.50327,65.156749,244.43,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,1.91,342.75,2.954,12517,0.131,0.97,1,1,1,1786,"BONA_073","41",1689,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.156626,-147.496992,"WGS84","6N",476701.006,7226002.14,0.1,231.93,0.1,231.46,233.27,0,0,"shrubScrub","Histosols","Geo 7X","20160511",157,4.1,2,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","1689T",40,9032.140625,380.150484576095,"fb072447-4fd1-4d25-bc4f-79c553c3bacb","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
"24106",1958686797,95423241,85452.46376,-147.495336,65.154324,235.12,212.504664,65.154324,235.12,212.504664,65.154324,238.37,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.9,1.05,1.35,1.65,2.25,3.26,348.39,1.715,12514.51,0.097,0.977,1,1,1,1787,"BONA_074","41",2713,"unitedStates","AK","Fairbanks North Star Borough","Taiga","D19","Caribou Creek - Poker Flats Watershed","BONA","tower","basePlot",NA,1600,"40m x 40m",65.154223,-147.495004,"WGS84","6N",476792.112,7225733.569,0.1,224.65,0.1,223.6,225.81,0,0,"shrubScrub","Histosols","GeoXH 6000","20160510",301,2.2,0.8,"bbc|cdw|cfc|dhp|hbp|ltr|vst","T","2713T",40,9030.5,380.116149092701,"db956cdb-808f-4a28-b514-558972e49bc5","./datasets/lidar/LVIS/BONA/0_dl/LVISF2_ABoVE2019_0722_R2003_085446.TXT","facility_2019"
