uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"974e088d-30ec-44e1-b271-8a03ea16c412","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01920",,"ok","sapling","Live",,,0.8,,,,,,,,1.1,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"8c427dc0-7318-4581-9f3f-2a740cb14935","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01964",,"ok","single bole tree","Live",28.9,130,11.1,,,,10.5,10.0,"Open grown",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"b8ac6804-55ac-4415-8d10-db19ab0c1c10","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01909",,"ok","sapling","Live",,,0.7,,,,,,,,1.0,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"77d93819-baed-48e6-bcba-8ad753788d65","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01911",,"ok","sapling","Live",,,0.9,,,,,,,,1.2,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"c5a03913-0d9f-4855-921c-2f1070a8f92c","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01940",,"ok","sapling","Live",,,0.8,,,,,,,,1.3,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"ba207fdc-5aae-4355-9564-7d476f915a1e","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01949",,"ok","single bole tree","Live",18.9,130,14.4,,,,6.9,2.8,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"83e6b4d0-1c2f-48b1-bc3b-d675b7251d8f","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01973",,"ok","single bole tree","Live",16.1,130,10.7,,,,5.0,4.0,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"d85338e1-4b83-422c-ac95-c4b7a3723684","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01925",,"ok","sapling","Live",,,0.8,,,,,,,,1.2,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"7f701331-264d-43b0-a5f8-58a9a760422d","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01902",,"ok","sapling","Live",,,1.2,,,,,,,,1.6,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"a290041b-1a1e-4cf2-a0b5-49861dc24ff3","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01932",,"ok","small tree","Live",2.8,130,3.7,,,,,,,,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"fdcd38ca-882e-4593-ac7a-3b96c6b2e5ef","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01977",,"ok","multi-bole tree","Live",10.1,130,13.1,,,,6.5,3.1,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"4aea4466-d484-4d33-af46-bcc1167f31d7","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01955",,"ok","single bole tree","Live",27.3,130,13.3,,,,8.4,6.5,"Open grown",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"d48b5514-7963-48c6-8797-174e8f91cbb5","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01946",,"ok","multi-bole tree","Standing dead",12.9,130,6.4,,,,4.5,2.7,"Partially shaded",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"4cfaf1cf-5922-4493-9a61-567b13fc1bc9","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01931",,"ok","sapling","Live",,,1.4,,,,,,,,1.7,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"ca211fa7-e0f0-4aee-83c4-04b46323cf4a","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01957",,"ok","single bole tree","Live",20.9,130,14.6,,,,4.5,3.0,"Open grown",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"0cdf8bfe-28af-4fdc-a58e-a78c94f0f701","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01952",,"ok","multi-bole tree","Live",22.4,130,14.6,,,,4.7,4.1,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"d84c6cdd-2095-4dfd-ba3b-e0a23c1bc10d","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01977",,"ok","multi-bole tree","Live",15.7,130,13.1,,,,6.5,3.1,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"e1c03b07-0464-4685-b881-cf17148e3f19","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01952",,"ok","multi-bole tree","Live",12.5,130,14.6,,,,4.7,2.1,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"e5653037-af0b-4ece-8ec3-1fea65498088","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01958",,"ok","single bole tree","Live",21.5,130,13.0,,,,3.5,2.0,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"062b2cb3-9b65-4e89-80ca-7dd0de92f86b","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01965",,"ok","multi-bole tree","Live",15.7,130,13.7,,,,4.0,3.5,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"5016d807-2e4b-40d0-a1bc-73c024c5a27d","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01953",,"ok","single bole tree","Live",23.2,130,14.1,,,,7.6,4.9,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"17e0f991-e6f0-4f12-8857-94b1ae716629","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01924",,"ok","sapling","Live",,,1.0,,,,,,,,1.6,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"ab5c4b7c-85aa-4c81-8622-48b66aa86224","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01969",,"ok","multi-bole tree","Live",16.8,130,13.4,,,,7.5,4.5,"Open grown",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"06feaa92-4f70-4c5f-ad5e-ec2e95f7a4b6","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01903",,"ok","small tree","Live",1.4,130,2.0,,,,,,,,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"04f44271-3f16-4a8c-8116-c3fb05b72f15","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01916",,"ok","sapling","Live",,,1.0,,,,,,,,1.4,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"cf7af5cf-8666-49c2-a24d-725b63f6e921","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01937",,"ok","small tree","Live",2.0,130,2.4,,,,,,,,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"a4d281c0-3276-45d5-8733-6aa78d101340","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01954",,"ok","single bole tree","Live",18.2,130,10.8,,,,3.0,2.0,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"8a5bb327-e78b-4188-9888-1200390e000b","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01967",,"ok","single bole tree","Live",22.0,130,14.2,,,,4.0,4.0,"Open grown",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"a1f82ade-87ed-48cf-b192-34d406f5f83a","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01974",,"ok","single bole tree","Live",24.6,130,15.9,,,,8.5,6.0,"Open grown",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"723ddb6b-7a00-4922-bd15-31127e6d6fcd","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01910",,"ok","sapling","Live",,,1.1,,,,,,,,1.3,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"f982a6c0-28f8-4e72-91fc-702088e1e4dd","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01919",,"ok","sapling","Live",,,0.6,,,,,,,,1.2,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"50328bb9-820e-4dba-9185-2859a2f558a2","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01906",,"ok","sapling","Live",,,1.2,,,,,,,,1.6,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"583f1a7f-466c-4fee-b70e-5cea14cf60ba","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01943",,"ok","small tree","Live",4.5,130,5.0,,,,,,,,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"4d2f8f29-cd39-4b3e-a1a3-a7d802f89cde","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01908",,"ok","sapling","Live",,,0.7,,,,,,,,1.0,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"bd1206a7-1ec5-4a9d-bea4-9cbb76548082","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01921",,"ok","sapling","Live",,,0.8,,,,,,,,1.3,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"92757f8a-54f7-462e-8edd-03a279e3561c","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01979",,"ok","multi-bole tree","Live",22.0,130,13.4,,,,3.1,3.0,"Open grown",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"cfa934f6-c770-40f2-b6db-729c62c77326","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01927",,"ok","sapling","Live",,,0.8,,,,,,,,1.2,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"9b7f1ea0-b604-4450-9b49-713d0c66bc63","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01946",,"ok","multi-bole tree","Live",11.0,130,6.4,,,,4.5,2.7,"Partially shaded",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"6e91c99e-e11c-4b25-8bdd-41810d4644e6","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01904",,"ok","sapling","Live",,,1.6,,,,,,,,2.1,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"889c8dd4-f07b-4ed7-b4cd-1ca6e43076fb","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01928",,"ok","sapling","Live",,,1.4,,,,,,,,1.7,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"d091670f-b03d-462d-bfd5-7affeda3b267","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01918",,"ok","sapling","Live",,,1.8,,,,,,,,2.6,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"6d98e5f0-7802-4f75-9ebf-499ec33b3463","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01978",,"ok","multi-bole tree","Live",17.4,130,12.3,,,,6.4,5.0,"Open grown",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"7129f58a-890d-4ff6-bd58-f1abec782fd9","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01976",,"ok","single bole tree","Live",20.9,130,14.2,,,,8.0,5.0,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"5686fe96-27ed-4766-9632-b4f115f2118d","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01962",,"ok","single bole tree","Standing dead",12.0,130,3.6,,,,0.2,0.2,"Partially shaded",,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"6220068b-7f6a-48b1-86f4-ddd03257b82f","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01901",,"ok","sapling","Live",,,0.8,,,,,,,,1.2,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"dbb24826-1aca-4173-bb51-97725a2ec16f","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01942",,"ok","small tree","Live",2.6,130,3.5,,,,,,,,,,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"af474909-913c-49c3-9792-28dd0ba41cbf","BONA_001.basePlot.vst","2017-08-09","vst_BONA_2017","D19","BONA","BONA_001",,"NEON.PLA.D19.BONA.01917",,"ok","sapling","Live",,,1.5,,,,,,,,2.3,10,,,,,,,,,,,,"rtroske@battelleecology.org","rpernick@battelleecology.org","legacyData"
"59b3e920-d391-4ef0-b8c1-0664af4a1d01","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.00663",,"ok","sapling","Live, disease damaged",,,1.1,,,,,,,,1.5,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"dd0b81b7-1273-4fdf-83c9-9fbf03fa0f6d","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.02700",,"ok","sapling","Live",,,2.1,,,,,,,,1.4,10,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"aa066515-f8db-4728-a00a-a215632297ac","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01410",,"ok","multi-bole tree","Standing dead",21.9,130,2.4,,,,0.2,0.2,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"519b88bb-dc80-4d09-a26e-7e12d468eace","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.00671",,"ok","small tree","Live",2.0,130,3.7,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"64046a02-1edf-4d62-a456-10e73ffec94a","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.00689",,"ok","small tree","Live",2.4,130,4.3,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5cdcafe7-3583-4d47-af76-64085f8468e6","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.01322",,"ok","single bole tree","Standing dead",10.7,130,4.2,,,,0.1,0.1,"Partially shaded",,,,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"23ee22f9-4da2-45aa-adcd-3b7e4ebd0cdb","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.00667",,"ok","small tree","Live",2.3,10,2.0,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"707f8839-acf2-47f7-9e0d-79069bd6d5ed","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.00665",,"ok","multi-bole tree","Live",2.5,130,4.0,,,,,,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"269a6d43-f109-4880-b76e-1b2bcf1ca0b8","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.00664",,"ok","small tree","Live",2.3,130,2.9,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9d631b2d-5d56-4384-8adf-6cf5b0975869","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01414",,"ok","single bole tree","Live",10.0,130,8.2,,,,1.0,1.0,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ed1b0016-ef0a-4215-9614-542979474896","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.02691",,"ok","small tree","Standing dead",1.1,130,2.2,,,,,,,,,,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"45d69697-9f8a-4bba-8a02-2246d708e5b7","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.01349",,"ok","small shrub","Live",,,1.6,,,,0.5,0.5,,"cylinder",2.2,10,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b78fc1c6-0cc4-4de4-a6f2-9e9aedfbcdc4","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01430",,"ok","single bole tree","Standing dead",10.1,130,6.2,,,,1.0,1.0,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"03310f69-8b9b-4396-97f6-bbc5c4d0c439","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01413",,"ok","single bole tree","Standing dead",13.0,130,7.0,,,,1.0,1.0,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"000e1f21-c98b-4e1b-a8c5-aaf9409874f7","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.00673",,"ok","sapling","Live, physically damaged",,,1.3,,,,,,,,1.1,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e2e490af-e26c-467f-8648-ef1bd226ab0b","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01418",,"ok","single bole tree","Standing dead",12.7,130,6.5,,,,1.0,1.0,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1628c8e6-1254-4f67-8507-99bfdb7b8f63","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01423",,"ok","multi-bole tree","Standing dead",10.1,130,2.2,,,,1.0,1.0,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"438bcb75-f127-4e0f-b1d2-c2bf05530b2b","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.01393",,"ok","single bole tree","Standing dead",10.1,130,6.0,,,,0.9,0.8,"Partially shaded",,,,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a9c3a88c-be67-4d00-a526-b0c4b2ed9dcc","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.02687",,"ok","small tree","Live",2.2,130,4.4,,,,,,,,,,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b5fc7c11-6eff-46a0-9c1d-fcb86813020f","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01423",,"ok","multi-bole tree","Standing dead",5.1,130,2.2,,,,1.0,1.0,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"efcca97b-06c0-4b40-9016-1f5b1630d817","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.00688",,"ok","small tree","Live",1.5,130,3.0,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f37752c3-04c2-48c8-9b95-a96fd7328d7e","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.01378",,"ok","single bole tree","Standing dead",13.4,130,5.3,,,,0.1,0.1,"Partially shaded",,,,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3771a656-7088-4d4f-ac95-1b73f8027074","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.01396",,"ok","single bole tree","Standing dead",11.3,130,5.9,,,,1.2,0.8,"Partially shaded",,,,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b5307869-94ff-4752-89ea-8f0c063b1429","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.01382",,"ok","single bole tree","Standing dead",13.7,130,6.5,,,,0.9,0.8,"Full sun",,,,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"60aa0ad2-c051-4a8a-85b3-eaebc17c60ef","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01408",,"ok","single bole tree","Standing dead",11.9,130,7.3,,,,0.1,0.1,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"45a9c11a-ce65-4d18-a9b8-21e69efb194a","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.02699",,"ok","sapling","Live",,,1.8,,,,,,,,2.0,10,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"760eb021-ab8a-4e84-9d39-d762c8a25be6","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01404",,"ok","single bole tree","Standing dead",11.1,130,4.8,,,,0.1,0.1,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5f560ddc-d98e-4415-9266-68db6187967d","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.02693",,"ok","sapling","Live",,,0.7,,,,,,,,1.2,10,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b8300830-2433-417e-a42e-e3de139b6b30","BONA_023.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_023",,"NEON.PLA.D19.BONA.02698",,"ok","sapling","Live",,,1.6,,,,,,,,2.1,10,,,,,,,,,,,,"rtroske@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5a03619d-d3cb-45b0-b2fa-8c3fd8b04910","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01417",,"ok","single bole tree","Standing dead",10.0,130,2.3,,,,1.0,1.0,"Open grown",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8d804041-f143-4b01-9072-add11cd58ae3","BONA_009.basePlot.vst","2017-08-10","vst_BONA_2017","D19","BONA","BONA_009",,"NEON.PLA.D19.BONA.01407",,"ok","single bole tree","Standing dead",11.1,130,4.1,,,,0.1,0.1,"Full sun",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
